Restaurant ID,Restaurant name,Subzone,City,Overview,Metric,"02 Jun, 2026","03 Jun, 2026","04 Jun, 2026","05 Jun, 2026","06 Jun, 2026","07 Jun, 2026","08 Jun, 2026","09 Jun, 2026","10 Jun, 2026","11 Jun, 2026","12 Jun, 2026","13 Jun, 2026","14 Jun, 2026","15 Jun, 2026","16 Jun, 2026","17 Jun, 2026","18 Jun, 2026","19 Jun, 2026","20 Jun, 2026","21 Jun, 2026","22 Jun, 2026","23 Jun, 2026","24 Jun, 2026","25 Jun, 2026","26 Jun, 2026","27 Jun, 2026","28 Jun, 2026","29 Jun, 2026","30 Jun, 2026","01 Jul, 2026"
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer experience,Rejected orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer experience,KPT+10 delayed orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer experience,Poor rated orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer experience,Total complaints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer experience,Non-refunded complaints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer experience,Total complaints - Poor packaging,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer experience,Total complaints - Poor quality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer experience,Total complaints - Wrong order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer experience,Total complaints - Missing items,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer experience,Self logs other ors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer experience,Lost sales (Rs),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer experience,Online %,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer experience,Offline time (in hours),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer experience,KPT (in minutes),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer experience,FOR accuracy (%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer funnel,Impressions,128,67,52,58,67,121,51,49,36,33,89,47,40,29,33,36,25,58,119,45,27,27,33,32,87,66,51,35,41,38
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer funnel,Impressions to menu (%),5.5,3,3.8,6.9,4.5,2.5,0,2,5.6,0,1.1,4.3,2.5,3.4,3,5.6,16,5.2,2.5,8.9,3.7,0,6.1,12.5,2.3,1.5,3.9,2.9,2.4,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer funnel,Menu opens,7,2,2,4,3,3,0,1,2,0,1,2,1,1,1,2,4,3,3,4,1,0,2,4,2,1,2,1,1,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer funnel,Menu to cart (%),14.3,0,0,25,33.3,0,0,0,0,0,0,0,0,0,0,0,25,0,33.3,0,0,0,0,25,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer funnel,Cart builds,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer funnel,Cart to orders (%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer funnel,Placed Orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer segmentation,New user orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer segmentation,Repeat user orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer segmentation,Lapsed user orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer segmentation,Breakfast orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer segmentation,Lunch orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer segmentation,Snacks orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer segmentation,Dinner orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Customer segmentation,Late night orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Ads,Sales from ads (Rs),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Ads,Ads CTR (%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Ads,Ads impressions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Ads,Ads menu opens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Ads,Ads orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Ads,Ads spend (Rs),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Ads,Ads ROI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Offers,Orders with offers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.5,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Offers,Gross sales from offers (Rs),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Offers,Discount given (Rs),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,0,0,0,0,0,0
20321016,MFC Juice And Cafe,"ITPL Main Road, Whitefield",Bengaluru,Offers,Effective discount (%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.815303430079155,0,0,0,0,0,0
20392581,Grill Factory,Whitefield,Bengaluru,Sales,Delivered orders,14,21,15,36,50,43,21,21,21,38,33,39,40,33,21,33,28,36,39,31,27,31,28,30,28,24,37,24,30,17
20392581,Grill Factory,Whitefield,Bengaluru,Sales,Sales (Rs),6154.10009765625,7348.5,5410,13140.099609375,21381.19921875,17507.69921875,6248,9405.5,8296.8994140625,12473.2001953125,13695.0498046875,16346.8994140625,15314.2001953125,12938.6494140625,10527.150390625,13051.5,10869.849609375,15784.099609375,16888,12072.3994140625,10243.5,12332.900390625,9886.5498046875,13971.349609375,13154.3994140625,9003.599609375,15407.3994140625,8120.2001953125,12818.5,6619.7001953125
20392581,Grill Factory,Whitefield,Bengaluru,Sales,Market share (%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20392581,Grill Factory,Whitefield,Bengaluru,Customer experience,Average rating,4.031000137329102,4.035200119018555,4.0391998291015625,4.04640007019043,4.032700061798096,4.032800197601318,4.025199890136719,4.032800197601318,4.040299892425537,4.039899826049805,4.047599792480469,4.055799961090088,4.071899890899658,4.076000213623047,4.07289981842041,4.076499938964844,4.076399803161621,4.077499866485596,4.055200099945068,4.063199996948242,4.059899806976318,4.047599792480469,4.045499801635742,4.035699844360352,4.031499862670898,4.031799793243408,4.034999847412109,4.046199798583984,4.0518999099731445,4.046899795532227
20392581,Grill Factory,Whitefield,Bengaluru,Customer experience,Rated orders,0,2,3,2,4,6,2,1,2,2,2,4,4,2,1,2,3,3,1,3,2,5,3,3,2,6,1,1,0,0
20392581,Grill Factory,Whitefield,Bengaluru,Customer experience,Bad orders,1,2,4,4,4,6,3,6,7,9,9,4,6,2,2,12,8,9,9,3,3,5,5,2,3,3,9,4,2,0
20392581,Grill Factory,Whitefield,Bengaluru,Customer experience,Rejected orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20392581,Grill Factory,Whitefield,Bengaluru,Customer experience,KPT+10 delayed orders,0,0,1,4,2,5,2,6,7,8,8,3,4,1,1,10,7,9,7,1,3,2,4,1,0,2,9,3,2,0
20392581,Grill Factory,Whitefield,Bengaluru,Customer experience,Poor rated orders,0,1,3,0,1,1,1,0,0,0,0,1,2,1,0,1,1,1,1,2,0,2,1,0,1,2,0,1,0,0
20392581,Grill Factory,Whitefield,Bengaluru,Customer experience,Total complaints,1,1,0,0,1,1,0,0,0,2,1,1,0,0,0,3,1,0,2,2,0,3,0,1,2,0,1,0,0,0
20392581,Grill Factory,Whitefield,Bengaluru,Customer experience,Non-refunded complaints,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,2,1,0,2,2,0,2,0,1,1,0,0,0,0,0
20392581,Grill Factory,Whitefield,Bengaluru,Customer experience,Total complaints - Poor packaging,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20392581,Grill Factory,Whitefield,Bengaluru,Customer experience,Total complaints - Poor quality,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,3,1,0,1,2,0,0,0,1,1,0,0,0,0,0
20392581,Grill Factory,Whitefield,Bengaluru,Customer experience,Total complaints - Wrong order,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20392581,Grill Factory,Whitefield,Bengaluru,Customer experience,Total complaints - Missing items,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0
20392581,Grill Factory,Whitefield,Bengaluru,Customer experience,Self logs other ors,1,0,0,1,2,2,0,2,1,6,2,3,1,0,0,5,1,3,3,1,1,0,1,1,1,1,7,1,1,3
20392581,Grill Factory,Whitefield,Bengaluru,Customer experience,Lost sales (Rs),0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.8,0,0,0,0,0,0,0,0,0,468.6,0,0,0,0,0
20392581,Grill Factory,Whitefield,Bengaluru,Customer experience,Online %,100,100,100,100,100,100,100,100,82.65,81.59,99.24,100,100,100,88.48,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
20392581,Grill Factory,Whitefield,Bengaluru,Customer experience,Offline time (in hours),0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20392581,Grill Factory,Whitefield,Bengaluru,Customer experience,KPT (in minutes),23.9017,24.7263,24.6207,20.7787,17.7904,23.7346,20.171,22.6212,23.4026,25.0971,26.2907,21.2475,21.3611,20.5873,23.7709,27.601,21.8975,29.3497,22.97,19.2866,20.3475,21.4844,20.2916,21.7585,15.3404,15.799,22.5713,18.0424,19.5065,23.2207
20392581,Grill Factory,Whitefield,Bengaluru,Customer experience,FOR accuracy (%),62.5,85.7,73.3,88.9,86,79.1,81,90.5,85.7,89.5,66.7,89.7,82.5,75.8,77.3,68.6,82.1,78.4,74.4,93.8,75.9,83.9,89.3,76.7,70,88,70,87.5,90.3,77.8
20392581,Grill Factory,Whitefield,Bengaluru,Customer funnel,Impressions,1788,1563,1440,3114,5243,6994,3872,3522,3799,3129,4449,4714,6997,3333,2986,3920,3585,4659,5867,5146,3151,3553,3151,3461,3981,3569,4596,3298,3774,1765
20392581,Grill Factory,Whitefield,Bengaluru,Customer funnel,Impressions to menu (%),10.3,9.5,9.6,9.2,8.6,8.5,8.3,9.3,8.3,8.6,8.6,7.8,8.4,8.7,8.6,10.1,9.8,10.6,10.1,8.8,9.2,8.8,8.2,8.9,8.9,7.4,8.7,8,8,9.4
20392581,Grill Factory,Whitefield,Bengaluru,Customer funnel,Menu opens,185,149,138,286,453,591,323,327,316,268,382,370,587,290,256,395,353,496,595,455,290,311,258,307,356,263,400,264,302,166
20392581,Grill Factory,Whitefield,Bengaluru,Customer funnel,Menu to cart (%),38.4,37.6,36.2,34.6,35.5,30.3,31,25.1,30.7,38.8,31.2,29.7,26.7,30.3,38.7,30.1,32.3,33.1,30.1,28.8,33.4,35,33.7,34.2,31.7,37.3,36.3,33,38.4,33.1
20392581,Grill Factory,Whitefield,Bengaluru,Customer funnel,Cart builds,71,56,50,99,161,179,100,82,97,104,119,110,157,88,99,119,114,164,179,131,97,109,87,105,113,98,145,87,116,55
20392581,Grill Factory,Whitefield,Bengaluru,Customer funnel,Cart to orders (%),22.5,37.5,30,36.4,31.1,24,21,25.6,21.6,36.5,27.7,35.5,25.5,37.5,22.2,29.4,24.6,22.6,21.8,24.4,29.9,28.4,32.2,28.6,26.5,25.5,27.6,27.6,26.7,32.7
20392581,Grill Factory,Whitefield,Bengaluru,Customer funnel,Placed Orders,16,21,15,36,50,43,21,21,21,38,33,39,40,33,22,35,28,37,39,32,29,31,28,30,30,25,40,24,31,18
20392581,Grill Factory,Whitefield,Bengaluru,Customer segmentation,New user orders,8,6,2,13,31,21,7,10,9,20,13,19,26,12,9,20,11,12,21,13,22,10,12,18,15,9,18,13,14,3
20392581,Grill Factory,Whitefield,Bengaluru,Customer segmentation,Repeat user orders,5,12,12,15,10,16,10,10,10,12,16,17,12,16,9,11,10,17,15,15,5,15,12,7,7,11,17,4,8,10
20392581,Grill Factory,Whitefield,Bengaluru,Customer segmentation,Lapsed user orders,3,3,1,8,9,6,4,1,2,6,4,3,2,5,4,4,7,8,3,4,2,6,4,5,8,5,5,7,9,5
20392581,Grill Factory,Whitefield,Bengaluru,Customer segmentation,Breakfast orders,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20392581,Grill Factory,Whitefield,Bengaluru,Customer segmentation,Lunch orders,1,4,4,6,9,9,2,3,7,10,6,3,6,4,3,10,7,8,7,9,8,9,5,2,2,6,8,5,4,1
20392581,Grill Factory,Whitefield,Bengaluru,Customer segmentation,Snacks orders,2,0,0,1,2,2,0,1,1,1,3,1,2,1,1,0,1,0,0,1,1,0,2,3,1,2,4,2,2,3
20392581,Grill Factory,Whitefield,Bengaluru,Customer segmentation,Dinner orders,10,13,8,23,23,22,12,14,10,22,19,24,22,21,15,20,15,23,25,15,14,13,18,19,19,12,19,11,16,12
20392581,Grill Factory,Whitefield,Bengaluru,Customer segmentation,Late night orders,3,4,3,6,16,9,7,3,3,5,5,11,10,7,3,5,5,6,7,7,6,9,3,6,8,5,9,6,9,2
20392581,Grill Factory,Whitefield,Bengaluru,Ads,Sales from ads (Rs),0,0,0,11330.699999999997,17008.799999999992,15950.4,5494.800000000001,8061.200000000001,6245.800000000001,11327.000000000002,11423.649999999998,13942.499999999998,14145.999999999996,11003.05,9469.45,11404.699999999999,9712.45,13815.6,13140.5,11038.2,9281.2,10170.500000000002,7636.850000000001,9587.45,10165.5,7811.800000000002,12469.599999999999,5419.200000000002,10714.400000000001,0
20392581,Grill Factory,Whitefield,Bengaluru,Ads,Ads CTR (%),0,0,0,11,9.3,8.8,8.8,10.3,9.1,9,9.1,8.3,8.9,9.5,9.3,10.9,11,11.8,10.4,9.3,10.1,9.5,8.5,9.8,9.6,8,9.6,9.1,9.1,0
20392581,Grill Factory,Whitefield,Bengaluru,Ads,Ads impressions,0,0,0,1925,4057,5741,3075,2679,2897,2390,3414,3677,5828,2562,2237,2969,2659,3276,4330,3699,2382,2565,2225,2390,2848,2508,3346,2322,2823,0
20392581,Grill Factory,Whitefield,Bengaluru,Ads,Ads menu opens,0,0,0,211,376,506,271,276,265,215,309,306,521,243,209,325,293,385,452,345,240,243,190,234,274,200,320,211,257,0
20392581,Grill Factory,Whitefield,Bengaluru,Ads,Ads orders,0,0,0,31,42,37,17,17,16,33,26,33,36,28,18,28,25,31,32,28,24,26,22,22,22,20,31,18,26,0
20392581,Grill Factory,Whitefield,Bengaluru,Ads,Ads spend (Rs),0,0,0,0,0,2071.27978515625,1050.457763671875,0,0,0,0,0,3987.93212890625,918.8644409179688,0,0,0,0,0,4803.54296875,724.3389892578125,0,0,0,0,0,4115.54248046875,924.440673828125,1256.33056640625,0
20392581,Grill Factory,Whitefield,Bengaluru,Ads,Ads ROI,0,0,0,0,0,9.289425860228983,6.45337702708199,0,0,0,0,0,4.164564356453828,14.345968146107438,0,0,0,0,0,2.749220749332971,16.01322056663664,0,0,0,0,0,3.5173977838156634,7.272505624573981,10.396149189748014,0
20392581,Grill Factory,Whitefield,Bengaluru,Offers,Orders with offers,6796.1997,7348.5,5410,13140.1,21381.2,17287.7,6248,9405.5,8296.899,12473.2,13695.05,16346.899,15314.2,12938.649,10900.95,13952.2,10869.85,16387.4,16716,12331.399,10632.399,12332.9,9886.55,13971.35,14236.3,9231.899,16474.1,8120.2,13006.8,7059.1
20392581,Grill Factory,Whitefield,Bengaluru,Offers,Gross sales from offers (Rs),16,21,15,36,50,42,21,21,21,38,33,39,40,33,22,35,28,37,38,32,28,31,28,30,30,25,40,24,31,18
20392581,Grill Factory,Whitefield,Bengaluru,Offers,Discount given (Rs),1338.799991607666,1567.5000076293945,825.0000152587891,2516.9000205993652,3784.800003051758,3491.299991607666,1415.600009918213,2356.5000076293945,1367.0999946594238,2602.800018310547,2517.210018157959,2840.100028991699,2655.800003051758,2494.610019683838,2257.0500450134277,2827.0600204467773,2355.149990081787,3047.599994659424,3921.9999961853027,2376.6000175476074,2964.60001373291,2134.100025177002,2191.450008392334,2908.650016784668,3336.7000274658203,2111.099998474121,2885.7000122070312,1717.8000144958496,2719.6600341796875,1146.8999938964844
20392581,Grill Factory,Whitefield,Bengaluru,Offers,Effective discount (%),19.699244420710045,21.3308839576702,15.249538174838985,19.154345061460916,17.7015328482264,20.19528421584898,22.656850350803662,25.054489475619526,16.47723958593872,20.867138966379247,18.380437121859725,17.373937142773933,17.342074474543356,19.28029688301583,20.70507620504475,20.262467430739566,21.66681301690249,18.597214457534783,23.462550826664888,19.272751921711144,27.882699833603933,17.304121152225175,22.165973486051765,20.818676062854493,23.43797245943897,22.86745017237066,17.516587131504604,21.15465103295697,20.90952482561893,16.247113343488017
18387409,Dilli Darbar,Whitefield,Bengaluru,Sales,Delivered orders,22,16,13,25,20,33,33,23,26,26,36,47,76,34,48,36,23,43,25,49,29,48,32,28,34,57,51,40,26,14
18387409,Dilli Darbar,Whitefield,Bengaluru,Sales,Sales (Rs),8376.7998046875,6759.60009765625,3002.60009765625,6489.7998046875,5209.39990234375,9038.400390625,8816,7904.39990234375,7102.83984375,8933.759765625,9146.2001953125,13020.7998046875,24858.599609375,8327.599609375,14034.2001953125,11779.599609375,8144.2001953125,10504.759765625,8895.990234375,15147.3095703125,9093.4501953125,13876.150390625,12917.400390625,9087.2001953125,9485.2001953125,17056.599609375,16324.7998046875,12935.599609375,8312.599609375,3549.60009765625
18387409,Dilli Darbar,Whitefield,Bengaluru,Sales,Market share (%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18387409,Dilli Darbar,Whitefield,Bengaluru,Customer experience,Average rating,3.74399995803833,3.750699996948242,3.7565999031066895,3.7476000785827637,3.7411999702453613,3.738800048828125,3.738600015640259,3.75570011138916,3.752500057220459,3.75819993019104,3.7715001106262207,3.7709999084472656,3.7778000831604004,3.786400079727173,3.7751998901367188,3.785799980163574,3.777600049972534,3.7727999687194824,3.774199962615967,3.786900043487549,3.786400079727173,3.7839999198913574,3.784600019454956,3.77239990234375,3.781899929046631,3.7802999019622803,3.783799886703491,3.794100046157837,3.7853000164031982,3.7832999229431152
18387409,Dilli Darbar,Whitefield,Bengaluru,Customer experience,Rated orders,3,3,1,2,2,4,2,1,4,4,2,0,9,4,9,7,3,3,0,8,3,4,3,2,2,2,3,4,1,2
18387409,Dilli Darbar,Whitefield,Bengaluru,Customer experience,Bad orders,1,3,1,3,0,3,2,4,1,2,2,9,13,7,15,14,2,9,1,8,4,4,6,1,1,0,14,2,3,1
18387409,Dilli Darbar,Whitefield,Bengaluru,Customer experience,Rejected orders,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18387409,Dilli Darbar,Whitefield,Bengaluru,Customer experience,KPT+10 delayed orders,0,1,0,1,0,2,2,3,0,1,2,9,9,4,10,12,2,7,1,5,2,3,4,0,0,0,12,2,2,0
18387409,Dilli Darbar,Whitefield,Bengaluru,Customer experience,Poor rated orders,1,2,0,1,0,1,0,0,0,1,0,0,4,0,3,2,1,1,0,2,1,1,2,1,0,0,1,0,0,0
18387409,Dilli Darbar,Whitefield,Bengaluru,Customer experience,Total complaints,0,1,1,1,0,0,0,1,1,0,0,0,2,3,3,1,1,2,0,1,1,1,0,1,1,0,1,0,1,1
18387409,Dilli Darbar,Whitefield,Bengaluru,Customer experience,Non-refunded complaints,0,1,1,0,0,0,0,1,1,0,0,0,1,2,2,1,1,2,0,1,1,1,0,0,1,0,1,0,1,1
18387409,Dilli Darbar,Whitefield,Bengaluru,Customer experience,Total complaints - Poor packaging,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
18387409,Dilli Darbar,Whitefield,Bengaluru,Customer experience,Total complaints - Poor quality,0,1,1,0,0,0,0,1,1,0,0,0,1,1,2,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0
18387409,Dilli Darbar,Whitefield,Bengaluru,Customer experience,Total complaints - Wrong order,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
18387409,Dilli Darbar,Whitefield,Bengaluru,Customer experience,Total complaints - Missing items,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18387409,Dilli Darbar,Whitefield,Bengaluru,Customer experience,Self logs other ors,1,0,3,0,0,1,3,2,3,0,2,3,0,1,4,5,0,2,0,1,3,1,0,0,1,1,4,2,2,2
18387409,Dilli Darbar,Whitefield,Bengaluru,Customer experience,Lost sales (Rs),0,0,0,166.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0
18387409,Dilli Darbar,Whitefield,Bengaluru,Customer experience,Online %,100,100,100,99.79,100,100,100,100,82.65,81.59,99.24,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
18387409,Dilli Darbar,Whitefield,Bengaluru,Customer experience,Offline time (in hours),0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18387409,Dilli Darbar,Whitefield,Bengaluru,Customer experience,KPT (in minutes),13.5815,16.5431,15.527,12.7457,14.0405,15.3803,17.7729,17.4988,16.0948,16.1452,18.2029,17.741,17.5418,14.0518,16.9124,19.0442,14.2761,15.9613,15.2733,16.8402,17.1993,15.6067,18.5386,14.8213,15.6209,13.1178,18.3823,15.0309,14.1968,15.9642
18387409,Dilli Darbar,Whitefield,Bengaluru,Customer experience,FOR accuracy (%),90.9,81.3,84.6,76.9,90,75.8,85.7,70.4,75,76.9,66.7,76.6,76.3,61.8,81.3,83.8,78.3,88.4,92,82,80,81.3,75,89.3,85.7,82.8,80.8,92.5,81.5,85.7
18387409,Dilli Darbar,Whitefield,Bengaluru,Customer funnel,Impressions,1798,1747,1447,1913,2168,6242,5745,5229,5310,5198,6058,7965,10208,5592,5730,6072,5891,6438,8626,8651,4901,5418,4744,4469,4630,6784,8516,5862,6147,1810
18387409,Dilli Darbar,Whitefield,Bengaluru,Customer funnel,Impressions to menu (%),11.2,10.5,8.1,9.5,9.4,7.4,9,8.2,7.6,9,8,7.4,7.5,8.7,8.8,8,7.8,6,5.9,6.6,8,8.4,8.1,7.4,6.3,8,7.3,8.1,7,8
